"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CSNK1A1",2410.42576884368,1.5711598281036,0.0809578277925766,19.4071391358115,6.71640516961754e-84,2.08792116772881e-81
"TBC1D5",2361.86898742153,1.46340019388809,0.0754143598887235,19.4047950025351,7.02983616808144e-84,2.15010940734401e-81
"PRPF8",13106.1631782769,1.24142003029405,0.0640435255938102,19.3840051556131,1.05321905650967e-83,3.17018936009411e-81
"TRIP12",8584.64937472876,1.23568434033698,0.063999599771094,19.3076885598757,4.62827613383193e-83,1.37134375509148e-80
"CTNNB1",9388.78974249512,1.11544047398275,0.0579149349815432,19.2599797330037,1.16424101802014e-82,3.39653883457169e-80
"NRIP1",1768.24958086291,1.72363486310559,0.0895054121073917,19.2573255909655,1.22546660056531e-82,3.52098835553333e-80
"SPG7",6056.42372113778,-1.15465693856326,0.0601810699145383,-19.1863810364782,4.80991113204669e-82,1.36134842980599e-79
"NIBAN1",3777.78594608276,1.22790644630959,0.0641445881159959,19.1427910346715,1.11153300010105e-81,3.09970592366415e-79
"ATRN",2051.73581379413,1.4864475411864,0.0777765544781693,19.1117689792189,2.01520476882111e-81,5.53830841031227e-79
"ATP5F1B",14720.1691229485,1.11689904834836,0.0585251803781068,19.0840769927156,3.42472916943231e-81,9.27759131999212e-79
"LRBA",2396.62627020857,1.52698409692224,0.0807865160877678,18.9014723108408,1.10913862418691e-79,2.96233742682483e-77
"LCP1",28315.3346364592,1.11848756648618,0.0593993411672831,18.8299658633627,4.29037239425991e-79,1.1299768293382e-76
"LENG8",10589.1405372356,-1.28720631703147,0.0684530027266385,-18.8042345223601,6.97214262199271e-79,1.81113343206641e-76
"STAT1",3272.9292237453,1.29545909852381,0.0689803944517289,18.7801056926451,1.09861179233224e-78,2.81526694837787e-76
"MKI67",6680.32235492266,1.27670749321535,0.0681661291999952,18.7293529528363,2.85363103941974e-78,7.21512072006886e-76
"CD163",2419.24324172627,1.73352776263565,0.0926194281410474,18.7166752961994,3.62056280096846e-78,9.03378057825853e-76
"FAM168B",4472.84526518187,1.28746227681442,0.0688601234368996,18.6967756163579,5.25902215817464e-78,1.29515372968137e-75
"GAB2",3126.11641105056,1.29198081950179,0.0695512597794383,18.575951371678,5.03055856437421e-77,1.22300618020805e-74
"TXNRD1",4803.44223736688,1.21409960094033,0.065524966906961,18.5288090669963,1.20933954080494e-76,2.90287414079544e-74
"TLR7",5281.83692892964,1.29247922966736,0.0697796948360901,18.5222826311199,1.36524026807856e-76,3.23613140044671e-74
"CPD",1968.19019856404,1.48704543154098,0.0806772730510374,18.4320239802882,7.27111786799345e-76,1.68149034305805e-73
"ASMTL-AS1",730.017649878969,-2.42208953044362,0.131618445181411,-18.4023563498659,1.25774551927752e-75,2.87356967253731e-73
"B4GALT1",3280.40241585318,1.286164835637,0.0699686441594843,18.3820174177644,1.83033258528216e-75,4.13197581127447e-73
"ZNF700",1538.9166029556,-1.597549862522,0.0869201071174548,-18.3795201766519,1.91656394628077e-75,4.27574142509672e-73
"SYK",6007.54588433326,1.13258699487291,0.0618144236504187,18.3223740995802,5.48663126679631e-75,1.20980219432859e-72
"PCDHGC3",422.724291460612,3.07803247593238,0.168233753452901,18.2961647871342,8.87830695366245e-75,1.93516476738277e-72
"TIFAB",3254.95760809097,1.43592480152564,0.0786142631833124,18.2654488305432,1.55925567759683e-74,3.36001879707599e-72
"ARRB1",3656.14440252,1.56472688984693,0.0856829152294897,18.2618306771662,1.66610099642536e-74,3.54991833654091e-72
"FOS",16378.2604578833,-1.02549735539323,0.0562431891401116,-18.2332718160511,2.8099628500732e-74,5.85553027757562e-72
"HYOU1",2399.21538283217,1.74570802571348,0.096198435190977,18.1469482559444,1.3573558861491e-73,2.76769243753177e-71
"SMC1A",6086.84983618185,1.125884823302,0.0621602819636613,18.1126080470514,2.53451362418275e-73,5.11297679312527e-71
"ALOX5AP",26730.4869695574,1.16494391182219,0.0643522945751013,18.1026009952553,3.03968780278139e-73,6.0675368214888e-71
"GAS6-AS1",2643.50538820357,-1.51089170516571,0.0835427063811022,-18.0852616657327,4.16386604341888e-73,8.22493664389085e-71
"ITGA4",2730.92405329234,1.45482393233081,0.0805242333872923,18.0669081981027,5.80785924881816e-73,1.13540654572514e-70
"MYO15B",5307.88445411276,-1.46797416505797,0.0812624530543667,-18.0646056066737,6.05531735079238e-73,1.17170390737833e-70
"SEL1L",3204.52681958375,1.53219771522879,0.0858718401230888,17.842842461889,3.28549559710829e-71,6.29321747555197e-69
"GLB1",2314.65828778532,1.34444547268142,0.075352250036869,17.8421410379066,3.32700243090327e-71,6.30899470972187e-69
"IGF2R",4244.84075611766,1.32293201695156,0.074219665727419,17.8245483051647,4.55756911995088e-71,8.55694883382461e-69
"TGOLN2",6838.11690133879,1.09719170146965,0.0616304397396094,17.8027563344561,6.72747388385493e-71,1.25071654176021e-68
"CENATAC",1796.95004114833,-1.662118507627,0.0934566722891776,-17.7849100220903,9.25117655439794e-71,1.70320447573833e-68
"CSDE1",14523.1746353159,1.03230203042551,0.0584282923141267,17.6678453115756,7.41764441478719e-70,1.35250760613086e-67
"NIN",6473.1205506276,1.19266746657078,0.0675323807906612,17.6606755545586,8.4225558500267e-70,1.52111358651482e-67
"ARCN1",3857.27076219219,1.14055297865229,0.0646244951128786,17.6489267213632,1.03708388722123e-69,1.85530393899776e-67
"CLASRP",3217.63707131918,-1.36051084895089,0.0771408049488279,-17.6367209267961,1.28716864276837e-69,2.28117560493614e-67
"NPIPB5",858.147796953207,-2.07788396573124,0.11800519486867,-17.6084109521089,2.12322387661852e-69,3.72802725669602e-67
"LUC7L",2609.91808122032,-1.26531997024731,0.0718764477166566,-17.6040971756884,2.29132105624578e-69,3.98626799904484e-67
"MPEG1",3985.56828704888,1.1345210701326,0.0645518360431656,17.5753493575915,3.8053906439591e-69,6.5601475255815e-67
"SSH1",5996.79249051333,1.10832527998226,0.063351980950488,17.494721764872,1.57178186933283e-68,2.68519816109536e-66
"ZNF106",7156.81285172234,1.15864514459818,0.0662686780194176,17.4840539939349,1.89532199136487e-68,3.20901704662964e-66
"PIK3AP1",9790.97421781155,1.06819941234066,0.061205619092085,17.4526363459134,3.28704836560376e-68,5.51613258026053e-66
"KIAA0100",5759.34114894041,1.07352968507924,0.0615224138293091,17.4494077566218,3.47820377798453e-68,5.78571738964216e-66
"AP2B1",2416.44934437055,1.36241487378329,0.07815482986085,17.4322543623853,4.69577238932769e-68,7.74312450598444e-66
"C3AR1",6444.49407249274,1.0152549708463,0.058333412064717,17.404347438479,7.64724597675486e-68,1.25012694359657e-65
"APP",3872.10389853436,1.11993376058494,0.0644661178483112,17.3724399415541,1.33429578646041e-67,2.16258555544006e-65
"MLXIPL",1475.26683756541,-1.47931660487634,0.0855078607549946,-17.3003580233988,4.67474758248095e-67,7.51247783106664e-65
"PARP1",5227.00022631517,1.16047154382724,0.0671339442375716,17.2859133632994,6.00623696358051e-67,9.57111525549389e-65
"ITGB1",5966.32221985535,1.28499124263098,0.0743552289541524,17.2817871816831,6.45175306429664e-67,1.01953827798548e-64
"MAN2C1",5489.00308569862,-1.3106857100703,0.0758529827144815,-17.2792903214348,6.73718724339483e-67,1.05584530327683e-64
"NOTCH2",1930.06520386462,1.46924341954872,0.0852425521488551,17.2360327384737,1.42485800700271e-66,2.21471986776987e-64
"RPA1",4776.05944732408,1.12842031015902,0.0657466629009296,17.1631571911015,5.01137809111729e-66,7.7260782716957e-64
"RCN3",2382.16219055355,-1.60216964067353,0.0938109487873521,-17.078706285183,2.13807004466093e-65,3.24353778055241e-63
"NCOA4",14271.6182083473,1.04361673569843,0.0611770596005736,17.058955473052,2.99869190820763e-65,4.51303132185248e-63
"EPB41L2",4876.39579767527,1.12406582037826,0.0659281248318462,17.0498679166935,3.50324031470492e-65,5.18999578810543e-63
"EFCAB14",4780.86767916731,1.25764717375808,0.0738038934048589,17.0403906316856,4.11970739677723e-65,6.05596987326253e-63
"HUWE1",7684.10128492623,1.0593507439418,0.0622793016108059,17.0096760326868,6.96216896336252e-65,1.0155662311711e-62
"APBB3",8081.1231731466,-1.16698995140817,0.0686224165215846,-17.0059582649804,7.41822104912144e-65,1.07382996759153e-62
"PLXNC1",9077.45162153825,1.11949571702145,0.0659726523675721,16.9690875968437,1.39076113078098e-64,1.99795479719695e-62
"TTLL3",2284.26621471703,-1.33299567449468,0.0785791381586236,-16.9637349776454,1.52345265218928e-64,2.17212275514777e-62
"CDV3",6867.818740899,1.1031595406483,0.0652840543663015,16.8978405424792,4.66687292153797e-64,6.60432173217348e-62
"ABCC4",7510.17537797046,1.16788394069912,0.0691236845846146,16.8955683962349,4.85017393820621e-64,6.81287765853366e-62
"GAS7",4356.08104590629,1.3457055181824,0.0797197030777096,16.8804632509811,6.26512640688697e-64,8.67194102582464e-62
"NSD1",4408.12278576898,1.08560845842823,0.0643106809418541,16.8806867308678,6.24145387660525e-64,8.67194102582464e-62
"IPO5",4499.18124643778,1.07016133951231,0.0634041118330584,16.8784217391141,6.48556189370902e-64,8.9120079848119e-62
"PSMD2",4897.93527180705,1.23365552396546,0.0733323285236505,16.8228058320498,1.66102223596016e-63,2.26604062305845e-61
"SPTBN1",2269.97094041699,1.33290466008014,0.079251669750331,16.8186318885045,1.78227095347968e-63,2.41408600648823e-61
"FOXN3",5475.63828017117,1.21550480584301,0.0723011859009434,16.811685599574,2.00391254882768e-63,2.67606997629713e-61
"PRAM1",10573.4817263833,-1.11490526015552,0.0663171930299122,-16.8117076314228,2.00316784466263e-63,2.67606997629713e-61
"AGER",586.060627435369,-2.17217424112942,0.129450298645971,-16.7799863256402,3.4191484523745e-63,4.53407776939703e-61
"EIF4G1",10124.1764260139,1.00767537946017,0.0603926404231416,16.685400280562,1.67380390902193e-62,2.1592070426383e-60
"CERS6",806.010113532232,2.15948700309722,0.129757269149865,16.6425127258426,3.42921247007018e-62,4.39379432905005e-60
"KCTD20",4330.31886424306,1.10283546646157,0.0667759896861772,16.5154492152718,2.84038172905443e-61,3.61490998174894e-59
"HK1",4809.53210329076,1.18481396812045,0.071758689253273,16.5110870955104,3.0533323371465e-61,3.8600227406206e-59
"COPB2",2516.46096179327,1.21922324772568,0.0738770685202321,16.5034058896338,3.46769840999774e-61,4.35483211581372e-59
"CLEC2D",1460.22231933141,-1.84302451355761,0.111953077873619,-16.4624729267216,6.8254074582907e-61,8.51514484418201e-59
"FTH1",8678.51313126026,1.08964138244586,0.0662293060459346,16.4525562398331,8.04020236488311e-61,9.96512140165218e-59
"ITGAX",13730.732727268,-1.00893016311115,0.0613294659849364,-16.4509856218047,8.25144615024876e-61,1.0160530736829e-58
"HDLBP",8630.77266859083,1.01594007450516,0.0617906909534225,16.4416364152808,9.62835869639868e-61,1.17795203845038e-58
"DIP2B",2656.79906541706,1.28641548574274,0.0782731637546333,16.4349494007337,1.07514401914909e-60,1.30692025866181e-58
"TMED10",5004.17017209398,1.0496959151222,0.063872181197881,16.4343207862303,1.08635020851261e-60,1.31213114675316e-58
"USP9X",3874.27536144677,1.16554993712267,0.0710182678179992,16.4119736081097,1.57017243666506e-60,1.88450505800504e-58
"C6orf89",3021.25431191238,1.18639060022821,0.0727018579666546,16.3185733268654,7.28175557717714e-60,8.68452396289372e-58
"VASH1",15269.895207323,1.05262307428506,0.0645725716890424,16.3013961927071,9.64631689715536e-60,1.14326942075473e-57
"RASSF2",4171.90128847393,1.03144082248487,0.0633670686441893,16.2772374445233,1.43188636905848e-59,1.68651311903453e-57
"NFE2L1",3615.34250776162,1.06043801851878,0.0651900161831082,16.26687766943,1.69587615111453e-59,1.98511725022128e-57
"LAP3",4269.21488360894,1.06006480676705,0.0651816391518299,16.2632425413206,1.79956851508818e-59,2.09357164120351e-57
"LRP10",5256.67140163233,1.31655277613885,0.0810585203999983,16.2420035505469,2.54475232000653e-59,2.94244745391975e-57
"PGM1",989.039158952623,1.73532681537733,0.106895951838044,16.233793567847,2.90911244555129e-59,3.34336359424177e-57
"NORAD",7056.47901097515,1.07791104455528,0.0664644617596909,16.2178556181283,3.77133610820909e-59,4.30818353132343e-57
"TUBA1B",4284.9347412861,1.31767426474024,0.0812909136154262,16.209367149863,4.33004398427992e-59,4.91680383676049e-57
"RAB11FIP1",1246.19000039296,1.65538327566864,0.102813995303572,16.1007581777257,2.51997688520207e-58,2.84442390917183e-56
"EXOC4",1661.13169486885,1.46279435343756,0.090948588730204,16.08374988398,3.31679988269745e-58,3.72168498080424e-56
"ANKRD13D",3954.32536016387,-1.15261387576485,0.0720284970499408,-16.0021925067475,1.23353363394172e-57,1.35997083142075e-55
"GALNT10",1921.87627329602,1.26619338024472,0.0791259271315772,16.0022564808522,1.23226658855319e-57,1.35997083142075e-55
"MYOF",6046.90126447924,1.06363718692679,0.066552772799556,15.9818613437829,1.7096368976191e-57,1.87397945026306e-55
"RTCB",2772.31348098291,1.15551103046932,0.0723382217718766,15.9737273348148,1.9478957738499e-57,2.12287054939745e-55
"SUPT16H",5981.31584731547,1.03145802067863,0.0648335293461959,15.9093301117526,5.45945130783929e-57,5.91586143717466e-55
"SEC23B",1823.82854727035,1.43520967171852,0.0903075661460021,15.8924632006823,7.14633633203521e-57,7.69977135593089e-55
"NDST1",4157.27861988525,1.21353759410903,0.0764233175583347,15.8791535473807,8.83627799719346e-57,9.4667988508915e-55
"CAPZA2",5345.11758097472,1.16809577232645,0.0736487338353765,15.8603646185886,1.19199831163837e-56,1.26987999907856e-54
"SLCO2B1",6791.1864909639,1.14424463748266,0.0723048900872706,15.8252731744917,2.08293136893154e-56,2.20662723737703e-54
"CHST11",3175.03529186809,1.15074535223168,0.0730719317781465,15.7481172897612,7.0756662068344e-56,7.41303084420998e-54
"TNS3",3512.98165937281,1.16015015214991,0.0736980544773327,15.7419372923438,7.80180588633676e-56,8.12888159464857e-54
"CPED1",4361.4721596047,1.19728502379821,0.0760587691802137,15.7415776866092,7.84627361496734e-56,8.13054024921452e-54
"HMGCS1",5212.61061691043,1.02381523572583,0.0652768977784403,15.6841895152679,1.940237879742e-55,1.97810381255632e-53
"MYH9",24230.6709895032,1.05234233006393,0.0670953086025361,15.6842907795219,1.93714632980485e-55,1.97810381255632e-53
"LTB4R",2328.62501886436,-1.25838879424235,0.0802554692271544,-15.6797886344745,2.07945022550779e-55,2.10869596932109e-53
"ASCC3",2188.57200081572,1.28212585605841,0.0818378757648287,15.6666561060646,2.55681870167451e-55,2.57898686382201e-53
"GOLGA8B",1471.012569801,-1.46037634234469,0.0932787592882296,-15.6560438141351,3.02115377541852e-55,3.03122428800325e-53
"APAF1",2960.71186569298,1.06885934090343,0.068432827959774,15.6191023046969,5.39599911857049e-55,5.38549112028696e-53
"DCTN1",3013.26987196097,1.34764759052495,0.0863758093261973,15.6021413985897,7.03927952689458e-55,6.95238842023447e-53
"KAT2A",2201.10037045465,-1.17343795262913,0.075268431642565,-15.5900412300546,8.50786264195686e-55,8.35930566214652e-53
"SPRING1",1792.61653850557,1.31489014045357,0.0844334479383636,15.5730954089834,1.10907563168978e-54,1.07853339506324e-52
"ITGB2-AS1",5133.28491392832,-1.3225728389201,0.0849765283778811,-15.5639782439542,1.27896186126331e-54,1.23739560077226e-52
"RAB31",9508.89649688149,1.0741019629032,0.0690443826561839,15.5566886339159,1.43324649536473e-54,1.37962707063967e-52
"ITPRIPL2",2221.76315508655,1.1653883447304,0.0750433270942769,15.5295399318626,2.1894492493309e-54,2.08635809623427e-52
"PIK3CG",7091.32400721145,1.03449995103098,0.0667440189940674,15.4995154116046,3.49518313964755e-54,3.28114642956122e-52
"RAPGEF1",10489.8541834642,1.09655370529826,0.0709354889361189,15.4584640459131,6.61572787104104e-54,6.14970821659565e-52
"MICAL1",18819.5181916257,-1.0506211746308,0.0683304776445853,-15.3755865734689,2.38672046826377e-53,2.19705729318863e-51
"TBC1D9",2729.63912457419,1.06502264117096,0.0692868212921744,15.3712152081546,2.55334681525568e-53,2.33908771293205e-51
"MBP",3971.05613305919,1.09562336904922,0.0713506410086142,15.3554803931887,3.25489523404227e-53,2.96743165015113e-51
"CBL",6442.78882687256,1.01979829004662,0.0664572052210923,15.3451877287634,3.81454300860168e-53,3.46101335273271e-51
"RANBP2",6571.7850508069,1.05960411486946,0.0693990559010866,15.2682785249945,1.24414304406623e-52,1.11761234593645e-50
"ROBO1",2435.25307254471,1.17126996972508,0.0767140366650951,15.2680007550432,1.24945323703278e-52,1.11761234593645e-50
"OAS3",2700.6621078239,1.17173461454363,0.0767461128668983,15.2676737722963,1.2557331699016e-52,1.11795624886592e-50
"PSME3",3745.56034677877,1.15393831639685,0.0757033619834716,15.2428939239025,1.83556786901076e-52,1.6265361448622e-50
"SORL1",3567.25047519643,1.07593210051922,0.0706140159107024,15.2368065552288,2.01480125071349e-52,1.7770547031293e-50
"CENPT",1278.42391325184,-1.44649999433125,0.0949864189877381,-15.228492765034,2.28805655306544e-52,1.99946619427557e-50
"CALU",2319.50257225927,1.18610532117238,0.0785406137214642,15.1018086690635,1.57551731061543e-51,1.35187940095929e-49
"FGD5",1501.16467683637,1.38692661845476,0.0919024141208814,15.0912969122933,1.84774371603345e-51,1.57832270662803e-49
"LUC7L3",10178.7135907445,-1.12359182395711,0.0744659929049153,-15.0886569845622,1.92317058859528e-51,1.63538492697454e-49
"ANAPC1",1891.68163757405,1.33939891108597,0.0888950112575337,15.0671999714996,2.66156235736921e-51,2.24316475479077e-49
"TMEM140",348.265098730815,2.57376841384895,0.171033207324379,15.0483549604936,3.53926116494974e-51,2.96969068455495e-49
"M6PR",6074.49370079706,1.03505704256155,0.0688896203380406,15.0248620544363,5.0466289345055e-51,4.21582486718184e-49
"FLNA",2352.61555075656,1.40804536690632,0.0937912172902397,15.0125502961443,6.0765664752422e-51,5.03187467554663e-49
"ADAM9",4120.37796234554,1.07391248190737,0.071556839955958,15.0078243053822,6.52531961999939e-51,5.37998417191515e-49
"G3BP2",4433.4610123494,1.14688416695694,0.0765016460827263,14.9916273137017,8.32872844763424e-51,6.8371288983761e-49
"TCIRG1",7163.96252829694,-1.07407524614622,0.0720039167324137,-14.9169002866578,2.55887243119519e-50,2.08257072586929e-48
"MCFD2",2148.39907923803,1.159460812724,0.0778528610847997,14.8929762704684,3.66102682461652e-50,2.96683981517962e-48
"MRC1",555.737237545361,1.98362044622963,0.133303854246194,14.88044331086,4.41563941351355e-50,3.56313915738117e-48
"SEC31B",1034.1434968014,-1.44742044918471,0.0972967340885134,-14.8763518400109,4.69406875580332e-50,3.77176380577536e-48
"SRSF11",12150.3981744461,-1.0128021590149,0.0682454260525554,-14.8405866531619,8.00528064517534e-50,6.35163752612803e-48
"EPB41",2241.75496332816,1.12184044075473,0.0757266125670811,14.8143486513539,1.18330721840235e-49,9.310811113097e-48
"ITPR2",6652.18727490669,1.14928209241106,0.0778378943917657,14.7650717095019,2.46060433877875e-49,1.9281173585232e-47
"IARS2",3231.0575384994,1.09896258995434,0.0744516625044776,14.7607528560998,2.62335953692509e-49,2.04719205344488e-47
"FPR1",922.004743834379,1.56524205601374,0.106601314021537,14.683140356952,8.26712801288165e-49,6.3987570819704e-47
"GIPR",1354.73620508206,-1.48963408223824,0.101521339296846,-14.6731129884189,9.58449901544542e-49,7.3882461312964e-47
"RSRP1",4215.89041611916,-1.03744161903053,0.070768578458052,-14.6596362628008,1.16897495221515e-48,8.97460405621694e-47
"NIPA2",1860.00129929175,1.17153222025113,0.0799841807692344,14.6470490662543,1.40694816576667e-48,1.07580476078361e-46
"ZMIZ2",3482.29283104182,-1.06913800324481,0.0732028557814172,-14.6051406305411,2.60444299624538e-48,1.97552210151205e-46
"ARHGAP30",8142.15254734875,1.05240042590252,0.0722701111995047,14.5620424326915,4.89724812560449e-48,3.69986120341984e-46
"CDK5RAP3",836.782678769198,-1.60896812815373,0.110556072903858,-14.5534124529995,5.55608473895264e-48,4.18095376606187e-46
"JAK1",4025.71841497336,1.006934194888,0.0692793266338543,14.5344108237326,7.33418374705058e-48,5.49715914606008e-46
"CCDC18-AS1",1452.7377534349,-1.27540403555849,0.0877985759839501,-14.5264774657808,8.23474391785361e-48,6.14785231945898e-46
"TLR8",1161.67519040081,1.89244577788596,0.130319375861393,14.5215994580787,8.84226781609572e-48,6.57552645476954e-46
"IFNAR1",2927.87373814133,1.11324867234805,0.0766797104444042,14.5181647908699,9.29659964479549e-48,6.88264967093211e-46
"RALGAPA2",2364.66561012394,1.12649747909112,0.0775935078193989,14.5179346925915,9.32785406016744e-48,6.88264967093211e-46
"B3GNT5",3704.03738747226,1.26105512243335,0.0868702005541549,14.5165443890878,9.51893748890724e-48,6.99641905434682e-46
"MAPK8IP3",5028.96616759263,-1.14277940545036,0.0789735760615629,-14.4704021577992,1.86379248274005e-47,1.3541416417701e-45
"KHNYN",1894.07332730493,1.27791436732396,0.0884347299139198,14.4503677295995,2.49351023244636e-47,1.79788724478633e-45
"ZNF26",1317.85206377163,-1.28410895260056,0.089310962849302,-14.3779544149276,7.11670735196524e-47,5.03560154907898e-45
"AFG3L2",1912.65418925655,1.40009609803788,0.0975910699474546,14.3465595652525,1.11954931161822e-46,7.8921983629057e-45
"NSUN5P1",1298.54726092333,-1.41836128102428,0.0988772941147983,-14.3446611653586,1.15060856164724e-46,8.0811074646358e-45
"TNFRSF14",3377.23770510229,-1.0914935302927,0.0762879092304995,-14.3075559587669,1.96291301248634e-46,1.37353208323906e-44
"PNISR",9849.83536521154,-1.05165336041826,0.0735853532546349,-14.2916125819103,2.46827016622575e-46,1.72080173390217e-44
"UBE4A",2567.2843737423,1.13586037599943,0.0795207923918431,14.2838161169524,2.76061005140896e-46,1.91756221263253e-44
"GTF2I",2197.50241480631,1.19790198127085,0.0838991840266889,14.277874036174,3.00633499448012e-46,2.08062520074185e-44
"HMGA1",7687.94792066468,1.02103265780002,0.0715685309473768,14.2665029487718,3.53884754870908e-46,2.43141906036849e-44
"EME2",1996.76979574098,-1.23525266446176,0.0866766102173568,-14.2512802630854,4.40137542273176e-46,3.01311487874593e-44
"PSMA3-AS1",4440.16058051915,-1.12503055122878,0.0790492142864002,-14.2320269895754,5.79766022130622e-46,3.95471333728884e-44
"ASXL2",2793.11658917612,1.1369575381997,0.0799410893764407,14.2224423893675,6.64911634000119e-46,4.50311404126581e-44
"MSH6",1806.66106767795,1.30012330015557,0.0915014607761632,14.2087709761925,8.0831675967606e-46,5.45484367036908e-44
"FBXW11",2349.60485151889,1.1114760375582,0.0782402567334408,14.2059354603721,8.41711093851513e-46,5.66005938748448e-44
"CAND1",3870.55456875151,1.10736172916669,0.0780093083240688,14.1952512201038,9.80344934831872e-46,6.56900388664904e-44
"USP34",3874.72481715099,1.02824808212019,0.0729613555874212,14.0930506819896,4.19060124375177e-45,2.77854445403024e-43
"DOCK11",2505.79253248911,1.19390858772496,0.0847767073129628,14.0829789875834,4.83287864038225e-45,3.19323615531598e-43
"LHFPL2",3085.70492294132,1.10003111130105,0.0783199855261353,14.0453436490227,8.22683467914329e-45,5.41685645904841e-43
"CANT1",1005.48520304539,1.43835308257666,0.102441407567989,14.0407391573768,8.77921538822487e-45,5.76056267843973e-43
"MHENCR",468.597296359158,-1.93630709103512,0.13795706678448,-14.0355774167051,9.44242115895368e-45,6.17436663576685e-43
"CARD9",1724.3881606459,-1.51469923874405,0.107935867084833,-14.0333262672876,9.74705206383172e-45,6.3516614531423e-43
"CCDC69",4895.3600940482,1.0456873774412,0.0745247820681549,14.0314047008537,1.00148059270118e-44,6.50379331486046e-43
"CKAP5",2977.5978400298,1.01470652049506,0.0723401037857956,14.0268878172981,1.06733649745621e-44,6.90781638268331e-43
"IFITM10",649.651262150824,-1.64727860795558,0.117715379672517,-13.993741621004,1.70215868781996e-44,1.09417068464847e-42
"ERC1",1564.80536186266,1.3237667683277,0.0947374385714101,13.9730056911966,2.27805867492144e-44,1.45450594789681e-42
"SF3A1",3615.07058421355,1.12715143163935,0.0806685421919533,13.9726267639405,2.29021374298868e-44,1.45735983920451e-42
"TM9SF2",4955.08565844753,1.02613152801555,0.0735105180471011,13.9589756034377,2.77392210059829e-44,1.75926036099148e-42
"HLA-DOA",1320.96474448239,1.34713179914655,0.0966870111700185,13.9329138717267,3.99709455895615e-44,2.51816957214237e-42
"LINC01480",1779.67391987218,-1.10236907107982,0.0791698384224934,-13.9241040912194,4.52175858296282e-44,2.83927509962662e-42
"SETX",5171.38663792773,1.03326451775214,0.0742975140864069,13.9071209912954,5.73414908490265e-44,3.57686411503319e-42
"SLC7A1",2197.93569796109,1.10224368814656,0.0793681080029274,13.8877405028466,7.51693759609522e-44,4.64311686106689e-42
"GNA12",2095.83143332088,1.30577912005518,0.0940536530797807,13.883342935628,7.9927503264858e-44,4.9209910532841e-42
"CEP350",4165.76319068933,1.09023605982846,0.0786322718612568,13.8649950462087,1.0323322887159e-43,6.3353130067701e-42
"PJA2",5386.08415743332,1.05059210634772,0.0758275515629091,13.8550181918522,1.18626817456847e-43,7.25651722398126e-42
"NPIPB12",443.197319988273,-2.30672341839209,0.166681489711337,-13.8391096839063,1.4802865862099e-43,8.99701106868537e-42
"NKTR",9231.85551459567,-1.02584549175281,0.0741840703231972,-13.8283796950412,1.71847861214898e-43,1.04113450230611e-41
"HIVEP3",3151.17518870008,1.05852254257429,0.0765823440589695,13.8220180588781,1.87732090705751e-43,1.13374638090865e-41
"SAE1",2654.68571738025,1.03260245617147,0.0748578887348561,13.7941701752892,2.76314097703068e-43,1.65814690972888e-41
"PLCL2",740.845077949794,1.74858816454812,0.126838327411633,13.785960444538,3.09618288376524e-43,1.85214246135143e-41
"CLIP2",4258.66751871537,1.09693114547305,0.0797619441851702,13.7525627876683,4.91568781889443e-43,2.9313266701162e-41
"GALC",1836.66779371229,1.14824324838854,0.0834979265926021,13.7517576213716,4.97070861028558e-43,2.95484474535566e-41
"NLRP3",3244.29164552699,1.0120320408784,0.0736400469160003,13.742957578949,5.61349355068435e-43,3.32652119380086e-41
"CDC42BPB",1819.11834236878,1.26191305688939,0.0920446106981279,13.7097984044714,8.87039532922079e-43,5.22389151018676e-41
"C16orf72",1804.39959049354,1.13398835356751,0.0830934990257178,13.6471368622536,2.09967271390759e-42,1.22511057457937e-40
"GCC1",721.463958517236,1.55656848564869,0.114214633708847,13.6284505330258,2.71278998326131e-42,1.5779949832081e-40
"EP400P1",1848.19175502328,-1.1558344101718,0.0849644405940424,-13.6037429551775,3.8045355050834e-42,2.19955508484441e-40
"GTF3C1",2669.35010225246,1.06812068869377,0.0792832407974586,13.4722127646428,2.27931304192455e-41,1.30977615800046e-39
"CUL3",1903.53782514855,1.12544569007811,0.0837021251012009,13.4458436833877,3.2567001653236e-41,1.86014473599492e-39
"STK24",1167.46900725108,1.26714108638808,0.0943836911634927,13.4254241465628,4.29120379975099e-41,2.43635022918198e-39
"ACACA",2422.52999013283,1.06357247096147,0.079232587410279,13.4234221767127,4.40874517454409e-41,2.49561297745909e-39
"TAF1C",1722.06939208873,-1.23565694781268,0.0924254073173769,-13.3692345392603,9.14773755755133e-41,5.1322055415339e-39
"PRKD3",2104.18035411789,1.14166824573848,0.0854693386757977,13.3576351873864,1.0690679668013e-40,5.9801580691602e-39
"TRAPPC10",2044.46281755888,1.12639248804347,0.0844149056191357,13.3435260015043,1.29200892863092e-40,7.20598979812595e-39
"ZBED1",1271.83681333878,1.32600054644679,0.0993958910200686,13.3405972101911,1.34378672942028e-40,7.47279406158265e-39
"ACO2",2487.10530721531,1.06729727791724,0.0803380372938058,13.2850803164883,2.82555102626625e-40,1.55758500322927e-38
"LUZP1",1955.24181624161,1.0268082094637,0.0774321739256045,13.2607436599964,3.9099907527623e-40,2.14292354464253e-38
"MUL1",809.455807339163,1.66955203099728,0.126701567618019,13.1770432077894,1.18962566725224e-39,6.4270289253858e-38
